  200   19900
  142     192       7
  142     193      48
  142     194      11
  142     195      48
  142     196      33
  142     197       7
  142     198      40
  142     199       2
  142     200      21
  143     144       6
  143     145      10
  143     146       3
  143     147      40
  143     148      48
  143     149      48
  143     150      42
  143     151      17
  143     152      24
  143     153      39
  143     154       5
  143     155      25
  143     156      16
  143     157      38
  143     158      50
  143     159       5
  143     160      26
  143     161      30
  143     162      50
  143     163      20
  143     164      28
  143     165      38
  143     166       9
  143     167      16
  143     168      26
  143     169      27
  143     170      15
  143     171      33
  143     172       8
  143     173       5
  143     174      14
  143     175       7
  143     176      32
  143     177      31
  143     178       8
  143     179      50
  143     180      21
  143     181       6
